id,lang,name,summary,introduction,open_time,district,address,tel,fax,lat,long,services,category,consume,update_time
6586,zh-tw,来来家咖哩飯 関西カレー專賣店,專營日本關西咖哩飯/日本沖繩黑糖紅茶/熬煮豚骨鍋燒/熬煮魚骨味磳湯,,週一~週六10:00~22:00，週日休息,安南區,709 臺南市安南區長和路二段47號,+886-6-3557968,,23.06387,120.2219,停車位、網路、餐飲、冷氣空調,地方小吃、中式美食、異國料理、飲料冰品、其他美食,美食,2019-07-02 17:03:12
6589,zh-tw,古積食品,"1963年起涂俊哲先生俗稱""魯仔""，在台南市山上區公有市場設立原美號經營豬肉買賣，開始研製香腸，經過數年研發調整配方，接續""魯嬸""研製封肉，直到2010年涂俊哲先生過世，""源美號也停止營業。

於2016年代二代「魯仔」兒子涂永明先生由於常聽當地人提起
父母親的香腸及封肉，所以決定繼續傳承此口味，創立品牌""古積食品""並以道德心承續經營。","1963年起涂俊哲先生俗稱&quot;魯仔&quot;，在台南市山上區公有市場設立原美號經營豬肉買賣，開始研製香腸，經過數年研發調整配方，接續&quot;魯嬸&quot;研製封肉，直到2010年涂俊哲先生過世，&quot;源美號也停止營業。
於2016年代二代「魯仔」兒子涂永明先生由於常聽當地人提起
父母親的香腸及封肉，所以決定繼續傳承此口味，創立品牌&quot;古積食品&quot;並以道德心承續經營。",週一~週日10:00~18:30，週三休息,山上區,743 臺南市山上區明和里195之6號,+886-919-785625,,23.10443,120.35125,停車位、網路、宅配服務,地方小吃、中式美食、伴手好禮、其他美食,美食,2021-03-04 12:00:07
6591,zh-tw,中南海租車,,,週一~週日08:30–20:30,北區,704 臺南市北區和緯路一段72號,+886-979-629506,+886-6-2522407,23.00948,120.21491,信用卡、國民旅遊卡、停車位、接送、套裝行程,租汽車,交通,2021-03-04 12:00:07
6608,zh-tw,DoGa香酥脆椒 DoGa Xiang Crisp Chili,"DoGa香酥脆椒在開發新產品時堅持以創新的理念創造全新的產品，不投入已殺成紅海的現有市場，我們以冒險的精神開創食品新藍海，提供消費者獨特的「新食感」體驗，開發新市場需求，盼望在零食界扮演領頭羊的角色！

對於產品要求原物料來源清楚經合格檢驗、加工包裝流通等製程衛生安全、口味獨特創新、口感好吃唰嘴，並且堅持不添加防腐劑。

改變辣椒只能做調味品的刻板印象，結合創意降低辣度化身為超唰嘴零食，顆顆香酥、粒粒脆辣，吃了還想再吃！一人獨享、多人狂嗑、熱鬧趴踢、家庭電影院通通都適合，啤酒茶點的好麻吉，就要DoGa香酥脆椒！","品牌名為「DoGa香酥脆椒」
故事源於一個69年次的女老闆對阿嬤的思念與對自我的期許。
老闆從小由阿嬤一手養大，阿嬤總是在耳邊溫柔卻堅定的鼓勵，要趁年輕向前衝、千萬別怕吃苦，才有今日的小小成就，為了紀念拉拔自己長大、最重要的親人也已不在人世的阿嬤，用阿嬤的名字做為品牌名稱，阿嬤的名字叫做杜甲(姓杜名甲)，將「杜甲」用台語發音，並用英文拼音來做為自創品牌的名稱，DoGa名稱由此誕生。
&nbsp;
起初是賣泡菜，需要用到辣油，市售便宜的辣油有化學添加劑，品質好的辣油又太貴，所以自製品質優良的辣油。過程中覺得提煉完辣油後剩下大量的辣椒丟棄太可惜，且辣椒經研究調查有許多營養份與益處，因此決定將食材再利用，歷經兩年的研究與嘗試，DoGa香酥脆椒於2006年正式誕生。
&nbsp;
創業之始在團購網路平台上販售，意外得到消費者的熱烈歡迎，創新的辣椒零嘴在網路上意外爆紅，一直到今日全方位網路空間發展，如官方網站、FaceBook粉絲團、Tripadvisor、Google我的商家、樂天賣場、奇摩拍賣、蝦皮拍賣、Line官方帳號，包含實體店面、國內外展覽等等，堅持「自己做的產品自己敢吃」，要求產品原物料來源清楚，經合格檢驗、加工包裝流通等製程衛生安全、口味獨特、口感好吃，不添加防腐劑，用心製作、層層把關，堅持給顧客最好的，並細心規畫符合HACCP與ISO22000的國際標準規格食品工廠，建立顧客的品牌忠誠度，擁有穩定客源並持續開發海外市場。
&nbsp;
香酥脆椒為創新產品，創業初期推廣不易，老闆創造一隻代表性的吉祥物「DoGa兔兔」增加品牌印象，兔子因為吃了辣椒，耳朵變成火焰角、眼神變得壞壞、手拿辣椒雙截棍，創造品牌形象獨特性，讓每位消費者看到兔子就聯想到DoGa香酥脆椒，可愛的造型拉近與大眾的距離，給人火辣辣的印象更營造年輕具有活力的企業形象，創造有趣的周邊商品，結合公仔與辣椒帶給消費者更豐富的生活與視覺體驗。
&nbsp;
2013年在台南安平開設旗艦店，店面外觀採用荷蘭臨河區的街屋造型設計，歐式小木屋風格建造、搭配鮮豔的黃紅藍色彩以及放置大型立體的兔子吉祥物公仔，吸引觀光客及過路客的目光，成功吸引消費者前來消費拍照及各界媒體採訪。店內環境通風明亮、舒適整齊、產品一應具全，並附有廁所男女區分、定期清潔整理廁所及庭院，提供給消費者舒服優良的購物遊憩空間。
&nbsp;
老闆本身為白手起家的台南在地孩子，體認現在年輕人在台灣南部尋找工作的艱困，因此將工廠及店面都設置在台南，希望提供給在地人更多工作機會，減少勞動人口外流，並不定期捐款給台灣各公益團體、派遣員工打掃社區水溝，與大學進行產學合作、提供學生實習機會、協助其提早與社會職場接軌，不定期接受學生訪談與進行校園演講分享創業歷程，鼓勵即將進入職場或有心創業的青年學子。日後將規劃更多回饋社會的公益活動，認真承擔社會責任。",週一~週五10:00–20:00 週六~週日10:00–21:00,安平區,708 臺南市安平區安平路556號,+886-6-2218995,+886-6-5894312,22.99855,120.17065,信用卡、國民旅遊卡、網路、餐飲、冷氣空調、宅配服務,甜點糕餅、飲料冰品、伴手好禮,美食,2022-02-02 12:05:24
6609,zh-tw,虱目魚主題館,十年前選擇以虱目魚為主題開始網路創業的府城館，從虛擬走向實體的第一家店，就落腳於虱目魚的故鄉-安平，位於億載金城對面，原『五角船板』餐廳之舊址，在2013年3月後已正式成為府城館旗艦店，在這邊可以買到，由這『虱目魚提案專家』累積十年之產品開發成果，從生鮮、加工到保健、保養、伴手禮甚至到文化衍生商品，琳瑯滿目近數十款的商品，這裡不僅是虱目魚的博物館，更衍然是座虱目魚的超級商城,"虱目魚主題館介紹

●來趣漁光島海洋森林遊樂園

&nbsp;

城市、漁塭、森林和海洋的交界處，虱目魚主題館扮演漁光島玩樂提案家。魚塭旁放空品嚐虱目魚丸，跟著達人走讀小島歷史文化、認識海洋生態，立槳上等待夕陽落海，漁光島的一百種可能，從虱目魚主題出發。

一碗虱目魚湯，曾在每天早晨溫暖台南人的胃，餐桌上那道家常風景代表台灣南部重要的養殖漁業。

隨著時代變遷，虱目魚被視為「三老的魚」，吃魚、養魚和認識虱目魚的都是老人，為了延續長達三百年的飲食和養殖文化，讓平凡無奇的虱目魚躍升主角，吸引年輕人對虱目魚產生興趣，2013年「虱目魚提案專家」盧靖穎從台北返回故鄉台南，帶領公司轉型，跳脫虱目魚食品開發的框架，於安平億載金城對面打造虱目魚主題館，以旅遊串連在地特色物產，透過展覽館打開傳統漁業的創新大門。然而，因租約到期，不堪負荷調漲的房租，盧靖穎毅然放棄辛苦打造的虱目魚城堡，再次遷徙，2019年落腳漁光島，在魚塭旁繼續訴說虱目魚百年故事。



●從大型展覽館到森林鐵皮屋

漁光島舊稱「三鯤鯓」，「鯤鯓」原意指鯨魚的背部，形容海面上隆起的沙洲。安平港外原有7座大大小小的沙洲，因環境改變，只剩下三鯤鯓為獨立小島，昔日漁船在夜間點燈，海面上漁光點點，小島因此得名。2009年漁光大橋完工，與安平陸路相連，即使如此，漁光島仍像個遺世獨立的小島，沒沒無聞，直到2017年舉辦「漁光島藝術節」、2020年被選為國慶煙火施放地點，被遺忘的小島忽然跳上旅遊熱門榜，成為台南海岸最亮眼的珍珠。



選擇漁光島源自多年前結下的善緣，盧靖穎自返鄉發展就認養億載國小漁光分校，協助學校的海洋資源教育中心舉辦各種活動，吸引市區家長將孩子送進島上就學，原本招不到學生，目前已擁有76個學生，且沒有任何一個是島上出生的孩子。漁光國小黃老師得知虱目魚主題館的困境後，邀請盧靖穎搬遷至漁光島，在里長熱心的協助下，找到防風林後的鐵皮屋，作為虱目魚主題館的重生基地。可愛的貓咪引路，穿越幽謐的木麻黃樹林，虱目魚主題館2.0座落森林、魚塭和城市的交界。在捕撈及養殖魚苗為主要經濟來源的漁光島上，虱目魚不再僅是文字、模型和多媒體的呈現，實際走訪養殖地，走向海洋、深入社區，沒有豪華的硬體設備，卻將整個漁光島的自然地景、人文歷史納入館藏，呈現更多樣化的動態旅程，「漁光島就是我們的遊樂園！」盧靖穎接下新挑戰，以不變的熱忱重新打造結合環境教育的旅遊體驗。許多遊客初見主題館外觀難掩失望：「怎麼會是鐵皮屋！」離去時卻掛著意猶未盡的笑容改口：「這裡好棒喔！」

&nbsp;

●走讀漁光島體驗慢生活

跨越漁光大橋，陽光煦煦、海風輕拂，貓咪慵懶穿梭巷弄，虱目魚主題館後方，一部慢速播放的漁光生活天天上映，前景是綠樹與魚塭交織的純樸漁村，遠方展開高低錯落的市區大樓，水道兩端彷彿不同時區。坐在廢棄蚵棚搭建的鞦韆上浪漫搖晃，爬上賞鳥亭吹風賞景，等待傍晚倦鳥歸巢，或是任獨木舟和竹筏隨意漂流，離城不離塵，在魚塭中享受無人打擾的「島時間」。



悠閒放空後，跟著虱目魚主題館的達人走讀小島，拜訪漁光社區和李家古厝、深入島上密集的宮廟文化、認識海洋人文歷史等發展資源；或是走進森林秘境、月牙沙灘，學習豐富的海岸生態；好動玩家則可參加主題館與在地業者合作推出的SUP海上立槳活動。



透過各種活動，發現漁光島的多樣面貌，最後回到虱目魚主題館，預約漁光小食堂的無菜單料理，以餐桌上的百變虱目魚為行程劃下完美句點。



活動預約專線: 06-3913330

連絡電話: 0927-299-000

客服信箱: service@sabafish.com",,安平區,708 臺南市安平區漁光路128-2號,+886-6-3913330,+886-6-3912268,22.98312,120.15583,套裝行程、解說簡報、問路店,地方小吃、伴手好禮、其他美食,美食,2022-08-24 12:00:45
6611,zh-tw,玉民台灣黃金蕎麥有限公司,,,週一~週五08:00–17:30，週六~週日休息,玉井區,714 臺南市玉井區中山路228號,+886-6-5742331,,23.12058,120.46543,宅配服務,麵食醬料、素食主義、伴手好禮、農產好物,美食,2021-03-04 12:00:06
6617,zh-tw,Be.bee【蜂蜜飲品專門】,"【以做．蜜蜂的職人之心，釀出一杯杯好蜂味】
對蜜蜂有著濃厚情感的蜂蜜職人，因愛惜與做優質蜂蜜產品的使命感，
長年來與農民們共同釀造點滴溫醇佳蜜，
他們，在一片金黃色莊園裡與蜜蜂們共舞著。

領著金黃色莊園的花香，Be.bee蜂蜜飲品專門，
以「做．蜜蜂」的職人精神，嚴選每一滴原始、無添加的金黃蜂蜜，
期望將蜂蜜的每滴醇釀與美好，融入於每杯幸福、健康的蜂蜜飲品中，
讓【簡單的甜、自然的蜜】，化作幸福的笑容，蔓延於你我之間。",,週一~週日10:00–21:30,中西區,700 臺南市中西區中山路57號1樓,+886-6-2200799,,22.9938,120.20666,信用卡、停車位、餐飲、宅配服務,咖啡茶鋪、飲料冰品、伴手好禮、農產好物,美食,2021-03-04 12:00:05
6623,zh-tw,W Jewelry銀製所-藍晒圖店,"秉持著「生活創意，無限延伸」的核心精神，
「W Jewelry 銀製所」運用純銀與水晶的結合，
讓每個元素都代表著無限的意義及價值，
創作出獨特具高質感的飾品與銀器；
並結合人們心中的故事，
實現每個人那份不曾感知的創作靈感，
運用金銀細工激盪出專屬於自己獨一無二的藝術品，
讓美感生活、創意樂活的概念，
觸及生活中的每一角落",,週一~週四09:00–21:00 週五~週日10:00–22:00,南區,702 臺南市南區西門路一段689巷20號,+886-6-2236622,,22.98719,120.1967,,,,2022-02-02 12:05:32
6624,zh-tw,搖滾地鐵 Rock Subway,手作音樂皮件、前衛復古造型配件、歐美樂團進口周邊商品、客製化皮件,"We specialize in providing handmade punk-retro service. From design to integrated marketing,our work is a fusion of unique leather and rivet of Rock&#39;n Roll style. &nbsp;We actively join civil music festival and share our products and design concepts with customers face to face. &nbsp;Our products include hats, necklaces, coats, leather belt and bracelets which are all specially well designed. Besides, all the goods are conbined with the spirit of rock&rsquo;n roll, the music that people can keep playing hard regardless of age
手作音樂皮件、前衛復古造型配件、歐美樂團進口周邊商品、客製化皮件",週二~週五14:00–22:00 週六~週日12:00–22:00,中西區,700 臺南市中西區北門路一段123巷19號,+886-6-2218998,,22.99484,120.21089,信用卡、網路、冷氣空調、宅配服務、問路店,,,2021-03-04 12:00:04
6640,zh-tw,茶桶複合式餐飲,【茶桶音樂餐廳】，每日播放曲目國外~最新流行音樂，天天駐唱歌手，為您現場演唱~~不論，生日聚餐，節日慶典，場地租賃，成果發表，聊天，上網，各式各樣活動表演，及餐後甜點時光與三五好友，玩21點，吹牛，撲克牌~~~等 .  我們都誠摯歡迎您，來【茶桶音樂餐廳】，邂逅您~~每日疲憊的心情~~~,"餐飲撲克樣樣齊&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
呼朋引伴博情義
如能聊起新舊事&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
與談歡笑皆自在&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 本店光頭仔&nbsp;&nbsp; 親題筆&nbsp;",週一~週日 00:00–15:00、18:00–00:00,中西區,700 臺南市中西區臺南市中西區淺草里海安路２段２１巷１６號,+886-6-2231007,,22.99425,120.19615,網路、餐飲、住宿服務、冷氣空調、解說簡報,地方小吃、甜點糕餅、麵食醬料、中式美食、異國料理、咖啡茶鋪、景觀餐廳、飲料冰品、伴手好禮、農產好物、其他美食,美食,2021-03-04 12:00:03
